title,duration,description,tags/0,tags/1,tags/2,tags/3,tags/4,tags/5,tags/6,views,author,videoId,comments,stars,numRatings,age,dateFeaturedEpoch,dateFeatured,timestampFeatured,categories/0,tags/7,tags/8,tags/9,tags/10,tags/11,tags/12,tags/13,tags/14,tags/15,tags/16,tags/17,tags/18,tags/19,tags/20,tags/21,tags/22
Chad Vader - Day Shift Manager (episode 1),286,"Chad Vader: Day Shift Manager 
 
Life is hard when you're Darth Vader's less-talented, less-charismatic younger brother and you manage a grocery store. 
 
Brought to you by Blame Society Productions.  Watch many more of our films on our main website at: http://www.splu.net and also check out http://channel101.com for more shows like this - the unav
	
		Chad Vader: Day Shift Manager 
 
Life is hard when you're Darth Vader's less-talented, less-charismatic younger brother and you manage a grocery store. 
 
Brought to you by Blame Society Productions.  Watch many more of our films on our main website at: http://www.splu.net and also check out http://channel101.com for more shows like this - the unavoidable future of entertainment! 
 
Written and Directed by Aaron Yonda and Matt Sloan 
This film was created for Channel 101 and also appears there - http://channel101.com 
 
Starring: 
Chad - Aaron Yonda 
Clint/Voice of Chad - Matt Sloan 
Tony - Asa Derks 
Randy - Brad Knight (http://monkeybusinessinstitute.com )  
Tammy - Kealynn Kees 
Clarissa - Christina LaVicka (http://myspace.com/christinaapplet on) 
Lloyd - Rob Matsushita (http://robmatsushita.blogspot.com) 
 
With: 
Cindy Brekken, Casey Brown, Kathy Fischer, Ben LaVicka, Robin Macdonald, Jordan Marko, Caiden Melendy, Chris Melendy, Justin Sprecher, Teddy Weathersbee 
 
Cinematography and Art Direction - Tona Williams (http://tona.bigbite.org) 
Lighting Designer - John Urban (http://urbanphoto.com) 
Casting Director - Courtney Collins (http://courtneycollins.com) 
Assistant Director - Doug Chapin  
Sound Design - John Lee 
Sound Technician - Justin Sprecher 
 
Production Assistants: 
Vijay Prabhu Dandamudi, Kathy Fischer, Robin MacDonald, Jordan Marko, Teddy Weathersbee 
 
Editing - Matt Sloan and Aaron Yonda 
Special Effects - Aaron Yonda  
Music - Andrew Yonda (http://buffali.com) and John Lee 
 
Based on an idea by Tim Harmston 
Filmed on Location at Willy Street Co-op, Madison, WI 
Location Supervisor - Amanda Biederman 
Special Thanks to Brendan Smith 
 
Executive Producer - Courtney Collins 
 
Also: Get our ""McCourt's In Session"" DVD from http://www.splu.net.  Court TV will never be the same!
		... (more)
		(less)",Star,Wars,Comedy,Spin-off,Parody,Darth,Vader,715088,,4wGR4-SeuJ0,,2.5,7634,1 week ago,1153443683000,"Fri, 21 Jul 2006 01:01:23 GMT",20060721010123,Comedy,Supermarket,lightsaber,force,Channel,101,Madison,WI,Wisconsin,,,,,,,,
Funky Blues Harmonica!!,138,"Learn how to do this..subscribe and check out my profile for more info. yes i am really playing the harmonica in this clip. it's not fake, although   
i'm flattered that i've been called on it. 
it's a Bushman harmonica in the key of C.  no tabs here as i was just improvising over a back track. 
Email me at shellist@hotmail.com with the title ""harm
	
		Learn how to do this..subscribe and check out my profile for more info. yes i am really playing the harmonica in this clip. it's not fake, although   
i'm flattered that i've been called on it. 
it's a Bushman harmonica in the key of C.  no tabs here as i was just improvising over a back track. 
Email me at shellist@hotmail.com with the title ""harmonica dvd"". This will let me know you're interested in buying or getting more information about my upcoming instructional videos on harmonica.  I will respond with additional info.  Thanks.
		... (more)
		(less)",harmonica,blues,funky,funk,improv,mouth,Ronnie,113581,,hs_OchfmBc8,,2.5,1229,1 week ago,1153443683000,"Fri, 21 Jul 2006 01:01:23 GMT",20060721010123,Music,Shellist,,,,,,,,,,,,,,,
"Crowd during Punchline set yells ""YOUTUBE""",4,"I totally got the crowd to yell ""Youtube"" at the show in Sayreville, New Jersey. I think I should officially be the King of Youtube for this video...or this video should at least be featured!",Punchline,New,Jersey,Youtube,bologna,crowd,jumping,127912,,ScqCsden5Xk,,2.5,887,3 days ago,1153443683000,"Fri, 21 Jul 2006 01:01:23 GMT",20060721010123,Music,,,,,,,,,,,,,,,,
"DJ Ted Stevens Techno Remix: ""A Series of Tubes""",190,"Paul Holcomb from The Bold Headed Broadcast mixed this techno version of Ted Stevens' now infamous ""Series Of Tubes"" speech and Gavin (that is me) from 13tongimp.com made a video out of it.",ted,stevens,internet,net,neutrality,tubes,,91696,,EtOoQFa5ug8,,2.5,475,6 days ago,1153443683000,"Fri, 21 Jul 2006 01:01:23 GMT",20060721010123,Music,,,,,,,,,,,,,,,,
Ozzy02,42,Here is Ozzy and his mirror friend xD,ozzy,pug,puppy,dog,,,,167008,,TyXn7rkumdE,,2.5,823,2 weeks ago,1153443683000,"Fri, 21 Jul 2006 01:01:23 GMT",20060721010123,Pets & Animals,,,,,,,,,,,,,,,,
Ron Patrick Jet VW 4-06,72,Ron Patrick's Jet-powered VW Beetle,Jet,Car,VW,volkswagen,,,,206390,,3Xo5GY4kDXg,,2.5,1147,2 months ago,1153443683000,"Fri, 21 Jul 2006 01:01:23 GMT",20060721010123,Autos & Vehicles,,,,,,,,,,,,,,,,
Lets ask for peace in the Middle East!,67,"Its enough of war! Nobody understands that everlasting conflict! Lets all ask for peace! 
 
EDIT: I do not live in Israel, Lebanon, Syria, Palestine or even in the USA! I am NEUTRAL! Just want peace. Dont perpetuate those conflicts! 
 
EDIT II -  Send me a video response (or a pic) asking for peace or supporting peace and i will publish it! 
Just f
	
		Its enough of war! Nobody understands that everlasting conflict! Lets all ask for peace! 
 
EDIT: I do not live in Israel, Lebanon, Syria, Palestine or even in the USA! I am NEUTRAL! Just want peace. Dont perpetuate those conflicts! 
 
EDIT II -  Send me a video response (or a pic) asking for peace or supporting peace and i will publish it! 
Just for fun you can also write the word ""peace"" in a part of your body and send it to me, i will publish those as well. No ""erotic"" or PORN stuff...
		... (more)
		(less)",israel,syria,lebanon,palestine,war,peace,middle,85148,,SlkPXClXBIE,,2.5,1173,1 day ago,1153458710000,"Fri, 21 Jul 2006 05:11:50 GMT",20060721051150,News & Blogs,east,muslim,jew,conflict,haifa,jerusalem,beirut,hezbollah,,,,,,,,
"war on lebanon (1)  July 16, 2006  - (AUDIO)",50,"Listen to the horrifying blasts of israeli bombs exploding in the Lebanese capital, Beirut. This video brings back haunting memories from the 82 israeli invasion of Beirut - I was then only 4 years old - But the lasting impact of these blasts has never left me.. For those lucky enough to have not experienced a war during their lifetime, it may appe
	
		Listen to the horrifying blasts of israeli bombs exploding in the Lebanese capital, Beirut. This video brings back haunting memories from the 82 israeli invasion of Beirut - I was then only 4 years old - But the lasting impact of these blasts has never left me.. For those lucky enough to have not experienced a war during their lifetime, it may appear to you that you understand all about it by watching CNN, BBC, or reading the papers.. This video is an attempt to give you a more realistic sense of how terrifying a war can be on innocent civilians.. and kids, just like me, 24 years ago!
		... (more)
		(less)",lebanon,beirut,israel,bombs,war,explosion,aggression,125296,,QvZ_qR8xwvo,,2.5,492,2 days ago,1153458710000,"Fri, 21 Jul 2006 05:11:50 GMT",20060721051150,News & Blogs,hezbollah,civilians,death,,,,,,,,,,,,,
POP VIDEO AWARDS CELEBRITY  MESSAGES,158,MESSAGES FROM VARIOUS CELEBRITIES WHO WERE UNABLE TO ATTEND THE 2006 CADS POP VIDEO AWARDS IN LONDON,MADONNA,PETE,DOHERTY,MICHAEL,MOORE,JHAMES,BL8UNT,47472,,G53fplGpINo,,2.5,351,1 week ago,1153458710000,"Fri, 21 Jul 2006 05:11:50 GMT",20060721051150,Comedy,BONO,ADAM,BUXTON,DAVID,HASSELHOF,STARWARS,STAR,WARS,HILARIOUS,SHIZ,,,,,,
GYM CLASS HEROES: New Friend Request,252,"Gym Class Heroes' video for 'New Friend Request' from their album, As Cruel As School Children - in stores July 25th on Decaydance. 
 
Download the higher quality version now in the Fueled By Ramen webstore.",gym,class,heroes,fueled,by,ramen,,118671,,2TnlSVKuy34,,2.5,618,2 days ago,1153458710000,"Fri, 21 Jul 2006 05:11:50 GMT",20060721051150,Music,,,,,,,,,,,,,,,,
Chad Vader - Day Shift Manager (episode 1),286,"Chad Vader: Day Shift Manager 
 
Life is hard when you're Darth Vader's less-talented, less-charismatic younger brother and you manage a grocery store. 
 
Brought to you by Blame Society Productions.  Watch many more of our films on our main website at: http://www.splu.net and also check out http://channel101.com for more shows like this - the unav
	
		Chad Vader: Day Shift Manager 
 
Life is hard when you're Darth Vader's less-talented, less-charismatic younger brother and you manage a grocery store. 
 
Brought to you by Blame Society Productions.  Watch many more of our films on our main website at: http://www.splu.net and also check out http://channel101.com for more shows like this - the unavoidable future of entertainment! 
 
Written and Directed by Aaron Yonda and Matt Sloan 
This film was created for Channel 101 and also appears there - http://channel101.com 
 
Starring: 
Chad - Aaron Yonda 
Clint/Voice of Chad - Matt Sloan 
Tony - Asa Derks 
Randy - Brad Knight (http://monkeybusinessinstitute.com )  
Tammy - Kealynn Kees 
Clarissa - Christina LaVicka (http://myspace.com/christinaapplet on) 
Lloyd - Rob Matsushita (http://robmatsushita.blogspot.com) 
 
With: 
Cindy Brekken, Casey Brown, Kathy Fischer, Ben LaVicka, Robin Macdonald, Jordan Marko, Caiden Melendy, Chris Melendy, Justin Sprecher, Teddy Weathersbee 
 
Cinematography and Art Direction - Tona Williams (http://tona.bigbite.org) 
Lighting Designer - John Urban (http://urbanphoto.com) 
Casting Director - Courtney Collins (http://courtneycollins.com) 
Assistant Director - Doug Chapin  
Sound Design - John Lee 
Sound Technician - Justin Sprecher 
 
Production Assistants: 
Vijay Prabhu Dandamudi, Kathy Fischer, Robin MacDonald, Jordan Marko, Teddy Weathersbee 
 
Editing - Matt Sloan and Aaron Yonda 
Special Effects - Aaron Yonda  
Music - Andrew Yonda (http://buffali.com) and John Lee 
 
Based on an idea by Tim Harmston 
Filmed on Location at Willy Street Co-op, Madison, WI 
Location Supervisor - Amanda Biederman 
Special Thanks to Brendan Smith 
 
Executive Producer - Courtney Collins 
 
Also: Get our ""McCourt's In Session"" DVD from http://www.splu.net.  Court TV will never be the same!
		... (more)
		(less)",Star,Wars,Comedy,Spin-off,Parody,Darth,Vader,742225,,4wGR4-SeuJ0,,2.5,7833,1 week ago,1153458710000,"Fri, 21 Jul 2006 05:11:50 GMT",20060721051150,Comedy,Supermarket,lightsaber,force,Channel,101,Madison,WI,Wisconsin,,,,,,,,
Funky Blues Harmonica!!,138,"Learn how to do this..subscribe and check out my profile for more info. yes i am really playing the harmonica in this clip. it's not fake, although   
i'm flattered that i've been called on it. 
it's a Bushman harmonica in the key of C.  no tabs here as i was just improvising over a back track. 
Email me at shellist@hotmail.com with the title ""harm
	
		Learn how to do this..subscribe and check out my profile for more info. yes i am really playing the harmonica in this clip. it's not fake, although   
i'm flattered that i've been called on it. 
it's a Bushman harmonica in the key of C.  no tabs here as i was just improvising over a back track. 
Email me at shellist@hotmail.com with the title ""harmonica dvd"". This will let me know you're interested in buying or getting more information about my upcoming instructional videos on harmonica.  I will respond with additional info.  Thanks.
		... (more)
		(less)",harmonica,blues,funky,funk,improv,mouth,Ronnie,117455,,hs_OchfmBc8,,2.5,1257,1 week ago,1153458710000,"Fri, 21 Jul 2006 05:11:50 GMT",20060721051150,Music,Shellist,,,,,,,,,,,,,,,
"Crowd during Punchline set yells ""YOUTUBE""",4,"I totally got the crowd to yell ""Youtube"" at the show in Sayreville, New Jersey. I think I should officially be the King of Youtube for this video...or this video should at least be featured!",Punchline,New,Jersey,Youtube,bologna,crowd,jumping,132118,,ScqCsden5Xk,,2.5,910,3 days ago,1153458710000,"Fri, 21 Jul 2006 05:11:50 GMT",20060721051150,Music,,,,,,,,,,,,,,,,
"DJ Ted Stevens Techno Remix: ""A Series of Tubes""",190,"Paul Holcomb from The Bold Headed Broadcast mixed this techno version of Ted Stevens' now infamous ""Series Of Tubes"" speech and Gavin (that is me) from 13tongimp.com made a video out of it.",ted,stevens,internet,net,neutrality,tubes,,97895,,EtOoQFa5ug8,,2.5,497,6 days ago,1153458710000,"Fri, 21 Jul 2006 05:11:50 GMT",20060721051150,Music,,,,,,,,,,,,,,,,
Ozzy02,42,Here is Ozzy and his mirror friend xD,ozzy,pug,puppy,dog,,,,175968,,TyXn7rkumdE,,2.5,854,2 weeks ago,1153458710000,"Fri, 21 Jul 2006 05:11:50 GMT",20060721051150,Pets & Animals,,,,,,,,,,,,,,,,
Ron Patrick Jet VW 4-06,72,Ron Patrick's Jet-powered VW Beetle,Jet,Car,VW,volkswagen,,,,216540,,3Xo5GY4kDXg,,2.5,1194,2 months ago,1153458710000,"Fri, 21 Jul 2006 05:11:50 GMT",20060721051150,Autos & Vehicles,,,,,,,,,,,,,,,,
The Life and Death of a Pumpkin (full version),296,"A cherished holiday from a new and horrible perspective.  Brought to you by Blame Society Productions.  More of our films at http://www.splu.net 
 
Directed by Aaron Yonda 
Voice of Pumpkin...Matt Sloan 
Demon 1...Ouisia Whitaker-Devault 
Demon 2...Maya Whitaker-Long 
Demon 3...Carmen Prater-Bellver 
Demon 4...Sara Prater-Bellver 
Kidnapper 1...Nic
	
		A cherished holiday from a new and horrible perspective.  Brought to you by Blame Society Productions.  More of our films at http://www.splu.net 
 
Directed by Aaron Yonda 
Voice of Pumpkin...Matt Sloan 
Demon 1...Ouisia Whitaker-Devault 
Demon 2...Maya Whitaker-Long 
Demon 3...Carmen Prater-Bellver 
Demon 4...Sara Prater-Bellver 
Kidnapper 1...Nick Drake 
Kidnapper 2...Aaron Yonda 
Disemboweler 1...Matt Sloan 
Disembowler 2...Aaron Yonda 
Produced by...Erik Gunneson, Aaron Yonda 
Cinematographer...Erik Gunneson 
Assistant Cinematographer...Doug Chapin 
Written by...Aaron Yonda, Benson Gardner 
Sound Recordist...Erik Gunneson 
Music By...Alpha Consumer-JT Bates, Michael Lewis, Jeremy Ylvisaker 
Sound and Video Editor...Aaron Yonda 
Set Design and Props...Tona Williams 
Grips...Stew Fyfe, Meg Hamel, Nate Matteson, Justin Sprecher 
Special Thanks...Julie Whitaker, Hermanson Pumpkin Patch, University of Wisconsin-Madison Department of Communication Arts 
2006
		... (more)
		(less)",halloween,pumpkin,patch,murder,horror,scary,orson,20257,,Q-1aui-wluE,,2.5,265,1 day ago,1153487288000,"Fri, 21 Jul 2006 13:08:08 GMT",20060721130808,Comedy,welles,voice,Madison,WI,Wisconsin,Aaron,Yonda,Erik,Gunneson,Matt,Sloan,,,,,
Irie,66,Irie the Sphynx kitten...,sphynx,cat,kitten,bald,hairless,sphinx,,7301,,aTBOFCDZpYQ,,2.5,88,2 weeks ago,1153487288000,"Fri, 21 Jul 2006 13:08:08 GMT",20060721130808,Pets & Animals,,,,,,,,,,,,,,,,
Hypnotize yourself,36,Watch da video and see what will happen,hypnotizing,nuoviso,hypnotize,hypno,brain,mystery,strange,16562,,DZdYJH_MG8g,,2.5,494,1 week ago,1153487288000,"Fri, 21 Jul 2006 13:08:08 GMT",20060721130808,Comedy,fun,comedy,crazy,beer,drunk,joke,subscribe,listen,,,,,,,,
Lets ask for peace in the Middle East!,67,"Its enough of war! Nobody understands that everlasting conflict! Lets all ask for peace! 
 
EDIT: I do not live in Israel, Lebanon, Syria, Palestine or even in the USA! I am NEUTRAL! Just want peace. Dont perpetuate those conflicts! 
 
EDIT II -  Send me a video response (or a pic) asking for peace or supporting peace and i will publish it! 
Just f
	
		Its enough of war! Nobody understands that everlasting conflict! Lets all ask for peace! 
 
EDIT: I do not live in Israel, Lebanon, Syria, Palestine or even in the USA! I am NEUTRAL! Just want peace. Dont perpetuate those conflicts! 
 
EDIT II -  Send me a video response (or a pic) asking for peace or supporting peace and i will publish it! 
Just for fun you can also write the word ""peace"" in a part of your body and send it to me, i will publish those as well. No ""erotic"" or PORN stuff...
		... (more)
		(less)",israel,syria,lebanon,palestine,war,peace,middle,103765,,SlkPXClXBIE,,2.5,1342,1 day ago,1153487288000,"Fri, 21 Jul 2006 13:08:08 GMT",20060721130808,News & Blogs,east,muslim,jew,conflict,haifa,jerusalem,beirut,hezbollah,,,,,,,,
"war on lebanon (1)  July 16, 2006  - (AUDIO)",50,"Listen to the horrifying blasts of israeli bombs exploding in the Lebanese capital, Beirut. This video brings back haunting memories from the 82 israeli invasion of Beirut - I was then only 4 years old - But the lasting impact of these blasts has never left me.. For those lucky enough to have not experienced a war during their lifetime, it may appe
	
		Listen to the horrifying blasts of israeli bombs exploding in the Lebanese capital, Beirut. This video brings back haunting memories from the 82 israeli invasion of Beirut - I was then only 4 years old - But the lasting impact of these blasts has never left me.. For those lucky enough to have not experienced a war during their lifetime, it may appear to you that you understand all about it by watching CNN, BBC, or reading the papers.. This video is an attempt to give you a more realistic sense of how terrifying a war can be on innocent civilians.. and kids, just like me, 24 years ago!
		... (more)
		(less)",lebanon,beirut,israel,bombs,war,explosion,aggression,148543,,QvZ_qR8xwvo,,2.5,571,3 days ago,1153487288000,"Fri, 21 Jul 2006 13:08:08 GMT",20060721130808,News & Blogs,hezbollah,civilians,death,,,,,,,,,,,,,
POP VIDEO AWARDS CELEBRITY  MESSAGES,158,MESSAGES FROM VARIOUS CELEBRITIES WHO WERE UNABLE TO ATTEND THE 2006 CADS POP VIDEO AWARDS IN LONDON,MADONNA,PETE,DOHERTY,MICHAEL,MOORE,JHAMES,BL8UNT,57916,,G53fplGpINo,,2.5,393,1 week ago,1153487288000,"Fri, 21 Jul 2006 13:08:08 GMT",20060721130808,Comedy,BONO,ADAM,BUXTON,DAVID,HASSELHOF,STARWARS,STAR,WARS,HILARIOUS,SHIZ,,,,,,
GYM CLASS HEROES: New Friend Request,252,"Gym Class Heroes' video for 'New Friend Request' from their album, As Cruel As School Children - in stores July 25th on Decaydance. 
 
Download the higher quality version now in the Fueled By Ramen webstore.",gym,class,heroes,fueled,by,ramen,,123885,,2TnlSVKuy34,,2.5,650,2 days ago,1153487288000,"Fri, 21 Jul 2006 13:08:08 GMT",20060721130808,Music,,,,,,,,,,,,,,,,
Chad Vader - Day Shift Manager (episode 1),286,"Chad Vader: Day Shift Manager 
 
Life is hard when you're Darth Vader's less-talented, less-charismatic younger brother and you manage a grocery store. 
 
Brought to you by Blame Society Productions.  Watch many more of our films on our main website at: http://www.splu.net and also check out http://channel101.com for more shows like this - the unav
	
		Chad Vader: Day Shift Manager 
 
Life is hard when you're Darth Vader's less-talented, less-charismatic younger brother and you manage a grocery store. 
 
Brought to you by Blame Society Productions.  Watch many more of our films on our main website at: http://www.splu.net and also check out http://channel101.com for more shows like this - the unavoidable future of entertainment! 
 
Written and Directed by Aaron Yonda and Matt Sloan 
This film was created for Channel 101 and also appears there - http://channel101.com 
 
Starring: 
Chad - Aaron Yonda 
Clint/Voice of Chad - Matt Sloan 
Tony - Asa Derks 
Randy - Brad Knight (http://monkeybusinessinstitute.com )  
Tammy - Kealynn Kees 
Clarissa - Christina LaVicka (http://myspace.com/christinaapplet on) 
Lloyd - Rob Matsushita (http://robmatsushita.blogspot.com) 
 
With: 
Cindy Brekken, Casey Brown, Kathy Fischer, Ben LaVicka, Robin Macdonald, Jordan Marko, Caiden Melendy, Chris Melendy, Justin Sprecher, Teddy Weathersbee 
 
Cinematography and Art Direction - Tona Williams (http://tona.bigbite.org) 
Lighting Designer - John Urban (http://urbanphoto.com) 
Casting Director - Courtney Collins (http://courtneycollins.com) 
Assistant Director - Doug Chapin  
Sound Design - John Lee 
Sound Technician - Justin Sprecher 
 
Production Assistants: 
Vijay Prabhu Dandamudi, Kathy Fischer, Robin MacDonald, Jordan Marko, Teddy Weathersbee 
 
Editing - Matt Sloan and Aaron Yonda 
Special Effects - Aaron Yonda  
Music - Andrew Yonda (http://buffali.com) and John Lee 
 
Based on an idea by Tim Harmston 
Filmed on Location at Willy Street Co-op, Madison, WI 
Location Supervisor - Amanda Biederman 
Special Thanks to Brendan Smith 
 
Executive Producer - Courtney Collins 
 
Also: Get our ""McCourt's In Session"" DVD from http://www.splu.net.  Court TV will never be the same!
		... (more)
		(less)",Star,Wars,Comedy,Spin-off,Parody,Darth,Vader,774285,,4wGR4-SeuJ0,,2.5,8053,1 week ago,1153487288000,"Fri, 21 Jul 2006 13:08:08 GMT",20060721130808,Comedy,Supermarket,lightsaber,force,Channel,101,Madison,WI,Wisconsin,,,,,,,,
