title,duration,description,views,author,videoId,uploadDate,comments,stars,numRatings,age,dateFeaturedEpoch,dateFeatured,timestampFeatured,categories/0,selectedBy,selectedByLink
KM Williams  -  Texas Country Bo...,223,"KM Williams (with Washboard Jackson assisting on Washboard) performing his original composition  ""Texas Country Boogie"" Live at the Coffee Haus in Arlington, Texas (from the film ""Sanctified Boogie""  http://www.levelgroundfilms.co m/sanctified_boogie.htm",94088,kdwilent,KooG75bELcI,,,3.5,,,1186618026000,"Thu, 09 Aug 2007 00:07:06 GMT",20070809000706,Music,,
Don't Stop ORIGINAL version,75,"a fight between green & red done in a arena of light
this is the orginal version directed by Joeri Holsheimer @ Czarevich Amsterdam http://www.czarevich.nl, Hans Loosman @ Valkieser Amsterdam did the Postproduction. http://www.valkieser.nl .",290598,arriflex01,P5xBadkEmSs,,,4.5,,,1186618026000,"Thu, 09 Aug 2007 00:07:06 GMT",20070809000706,Film & Animation,,
what does YOUR fridge say about ...,172,"1. age
2. location
3. relationship status
4. appearance",275070,jyris1,sqduQT242Iw,,,3.5,,,1186618026000,"Thu, 09 Aug 2007 00:07:06 GMT",20070809000706,People & Blogs,,
The World's Tallest Midget on 60...,226,60 Minutes profiles the world's tallest midget.,564243,Harpua500,XSRZgvPHakA,,,3.5,,,1186618026000,"Thu, 09 Aug 2007 00:07:06 GMT",20070809000706,Comedy,,
The Dream Journal by Tom Maples,227,My first stop-start animation since i was like 12...see what you reckon.,149347,punkjunkie04,yr1AkxiwBxA,,,3.5,,,1186618026000,"Thu, 09 Aug 2007 00:07:06 GMT",20070809000706,Film & Animation,,
Invisible Water Effect,30,Hydrogen is less dense then air surrounding it,1276,dragonoface,tAsOfqCy4A0,,,4.5,,,1186618026000,"Thu, 09 Aug 2007 00:07:06 GMT",20070809000706,Howto & DIY,,
Pages Of YouTube,117,"We have a word for YouTube.

""Extra Pages Of YouTube""
http://www.youtube.com/watch?v =usNEYTcKhRE

Hello. I'm 1938superman.

	
	
			We have a word for YouTube.

""Extra Pages Of YouTube""
http://www.youtube.com/watch?v =usNEYTcKhRE

Hello. I'm 1938superman.

IN ORDER OF APPEARANCE
------------------------------ ----------------
CardBoardBoxForAHead - http://www.youtube.com/cardboa rdboxforahead
---
Blunty3000 - http://www.youtube.com/blunty3 000
---
dinnerwithgreedo - http://www.youtube.com/dinnerw ithgreedo
---
riverbasil - http://www.youtube.com/riverba sil
---
nalts - http://www.youtube.com/nalts
---
littlepandaexpress - http://www.youtube.com/littlep andaexpress
---
ChristopherMast - http://www.youtube.com/christo phermast
---
sarrycrey - http://www.youtube.com/sarrycr ey
---
Zipster08 - http://www.youtube.com/zipster 08
---
TUBEGRANNY - http://www.youtube.com/tubegra nny
---
FantasticBabblings - http://www.youtube.com/fantast icbabblings
---
NihilistZealot - http://www.youtube.com/nihilis tzealot
---
VioletKitty411 - http://www.youtube.com/violetk itty411
---
paperyoshi - http://www.youtube.com/paperyo shi
---
MomoDelicious - http://www.youtube.com/momodel icious
---
mrmortonblogs - http://www.youtube.com/mrmorto nblogs
---
DatAintRight - http://www.youtube.com/dataint right
tdg143 - http://www.youtube.com/tdg143
---
positivesue - http://www.youtube.com/positiv esue
---
notforyousweetE - http://www.youtube.com/notfory ousweete
---
BoomerChick55 - http://www.youtube.com/boomerc hick55
---
khayav - http://www.youtube.com/khayav
---
bbenefiel - http://www.youtube.com/bbenefi el
---
Sabrnig - http://www.youtube.com/sabrnig
---
phaedress - http://www.youtube.com/phaedre ss
---
ChurchOfBlow - http://www.youtube.com/churcho fblow
weepingprophet - http://www.youtube.com/weeping prophet
---
PrincessDiana161 - http://www.youtube.com/princes sdiana161
---
katz20two - http://www.youtube.com/katz20t wo
---
BEENDOWNHEARTEDBABY - http://www.youtube.com/beendow nheartedbaby
---
MamboDogFaceOne - http://www.youtube.com/mambodo gfaceone
---
drxero1988 - http://www.youtube.com/drxero1 988

Thank you to everyone. :-)",416570,1938superman,LIWbH-3d2P4,,,3.5,,,1186618026000,"Thu, 09 Aug 2007 00:07:06 GMT",20070809000706,People & Blogs,,
Jack Rabbit Bauer in Bunny 24,251,Raisin is Jack Rabbit Bauer in an episode of Bunny 24.,633806,IcelandicBunny,HPcYO25OKXk,,,3.5,,,1186618026000,"Thu, 09 Aug 2007 00:07:06 GMT",20070809000706,Pets & Animals,,
"'Harold Buttleman, Daredevil Stu...",5719,"A feature film from the makers of 'God, Inc'. Harold Buttleman, small town tuxedo salesman, thinks he's the next Evel Knievel. He's not.

Now you can help support my projects - I get a dollar for everyone who joins Spout (it's free!)- http://www.spout.com/francisst okes
You can buy DVDs here: http://www.customflix.com/2336 33

Synopsis: Harold Buttleman (John Hawkes, 'Deadwood') is a small town tuxedo salesman who thinks he's the next Evel Knievel. He is on the brink of TV stardom (a 3 a.m. spot on late night cable access), but the life of a daredevil stuntman is harder than it looks. Harold's parents want him to move out of their basement and his girlfriend wants him to settle into a career selling bathtub parts.

For Harold, it all depends on his big break - he gathers the entire town for his gala premiere celebration, but there's a surprise in store. An offbeat comedy about following your dreams, and the finer points of being shot out of a cannon. Also stars Anita Barone, Stephen Falk ('God, Inc'), Stephanie Jane Markham ('God, Inc'), Karen Black ('Easy Rider') and Dan Castellaneta ('The Simpsons').

Thanks a lot for checking out our movie! For more info, visit http://www.francisstokes.com",251186,francisstokesdotcom,ba1OLZajyJs,,,4.5,,,1186618026000,"Thu, 09 Aug 2007 00:07:06 GMT",20070809000706,Comedy,,
LonelyGirl15 is Dead!,362,"You Tube is like so dramatic! I swear LisaNova and the Community Channel staged their cat fight on the same weekend to try to upstage LG15- good try bitches!

PS- I love them both! Lighten up people!
Please subscribe! 4 new episodes each week!",46326,WHATTHEBUCKSHOW,G2Tgv2VJEEs,,,4.5,,,1186639618000,"Thu, 09 Aug 2007 06:06:58 GMT",20070809060658,Entertainment,,
GREEN GRASS OFFICIAL VIDEO - CIB...,241,"DIR. GUS GUIMARARES
and ADAMS CARVALHO

more music : www.myspace.com/cibelleblackbi rd",55245,cibelleblackbird,0yPMdWxSxUg,,,4.5,,,1186639618000,"Thu, 09 Aug 2007 06:06:58 GMT",20070809060658,Music,,
Mortimer & Bracket,537,"This was my senior thesis project at MCAD.  I spent over 16 months working on it, in addition to my other projects, classes, and my internship at Make, LLC (which became my full time job right after school.)  I finished the project just a few months ago, before my graduation in May of 2007.  A lot of sweat, blood and love went into ""Mortimer & Bracket"", and I hope you enjoy their story!",200381,achesworth,BPrGpsrXCyc,,,4.5,,,1186639618000,"Thu, 09 Aug 2007 06:06:58 GMT",20070809060658,Film & Animation,,
The Loop Short Film,449,Short Psychological thriller directed by Daniel Lumb,72584,lumpaloaf,WuLxD5mrRD8,,,3.5,,,1186639618000,"Thu, 09 Aug 2007 06:06:58 GMT",20070809060658,Entertainment,,
KM Williams  -  Texas Country Bo...,223,"KM Williams (with Washboard Jackson assisting on Washboard) performing his original composition  ""Texas Country Boogie"" Live at the Coffee Haus in Arlington, Texas (from the film ""Sanctified Boogie""  http://www.levelgroundfilms.co m/sanctified_boogie.htm",99509,kdwilent,KooG75bELcI,,,3.5,,,1186639618000,"Thu, 09 Aug 2007 06:06:58 GMT",20070809060658,Music,,
Don't Stop ORIGINAL version,75,"a fight between green & red done in a arena of light
this is the orginal version directed by Joeri Holsheimer @ Czarevich Amsterdam http://www.czarevich.nl, Hans Loosman @ Valkieser Amsterdam did the Postproduction. http://www.valkieser.nl .",302110,arriflex01,P5xBadkEmSs,,,4.5,,,1186639618000,"Thu, 09 Aug 2007 06:06:58 GMT",20070809060658,Film & Animation,,
what does YOUR fridge say about ...,172,"1. age
2. location
3. relationship status
4. appearance",285077,jyris1,sqduQT242Iw,,,3.5,,,1186639618000,"Thu, 09 Aug 2007 06:06:58 GMT",20070809060658,People & Blogs,,
The World's Tallest Midget on 60...,226,60 Minutes profiles the world's tallest midget.,579938,Harpua500,XSRZgvPHakA,,,3.5,,,1186639618000,"Thu, 09 Aug 2007 06:06:58 GMT",20070809060658,Comedy,,
The Dream Journal by Tom Maples,227,My first stop-start animation since i was like 12...see what you reckon.,157191,punkjunkie04,yr1AkxiwBxA,,,3.5,,,1186639618000,"Thu, 09 Aug 2007 06:06:58 GMT",20070809060658,Film & Animation,,
Invisible Water Effect,30,Hydrogen is less dense then air surrounding it,1335,dragonoface,tAsOfqCy4A0,,,4.5,,,1186639618000,"Thu, 09 Aug 2007 06:06:58 GMT",20070809060658,Howto & DIY,,
Pages Of YouTube,117,"We have a word for YouTube.

""Extra Pages Of YouTube""
http://www.youtube.com/watch?v =usNEYTcKhRE

Hello. I'm 1938superman.

	
	
			We have a word for YouTube.

""Extra Pages Of YouTube""
http://www.youtube.com/watch?v =usNEYTcKhRE

Hello. I'm 1938superman.

IN ORDER OF APPEARANCE
------------------------------ ----------------
CardBoardBoxForAHead - http://www.youtube.com/cardboa rdboxforahead
---
Blunty3000 - http://www.youtube.com/blunty3 000
---
dinnerwithgreedo - http://www.youtube.com/dinnerw ithgreedo
---
riverbasil - http://www.youtube.com/riverba sil
---
nalts - http://www.youtube.com/nalts
---
littlepandaexpress - http://www.youtube.com/littlep andaexpress
---
ChristopherMast - http://www.youtube.com/christo phermast
---
sarrycrey - http://www.youtube.com/sarrycr ey
---
Zipster08 - http://www.youtube.com/zipster 08
---
TUBEGRANNY - http://www.youtube.com/tubegra nny
---
FantasticBabblings - http://www.youtube.com/fantast icbabblings
---
NihilistZealot - http://www.youtube.com/nihilis tzealot
---
VioletKitty411 - http://www.youtube.com/violetk itty411
---
paperyoshi - http://www.youtube.com/paperyo shi
---
MomoDelicious - http://www.youtube.com/momodel icious
---
mrmortonblogs - http://www.youtube.com/mrmorto nblogs
---
DatAintRight - http://www.youtube.com/dataint right
tdg143 - http://www.youtube.com/tdg143
---
positivesue - http://www.youtube.com/positiv esue
---
notforyousweetE - http://www.youtube.com/notfory ousweete
---
BoomerChick55 - http://www.youtube.com/boomerc hick55
---
khayav - http://www.youtube.com/khayav
---
bbenefiel - http://www.youtube.com/bbenefi el
---
Sabrnig - http://www.youtube.com/sabrnig
---
phaedress - http://www.youtube.com/phaedre ss
---
ChurchOfBlow - http://www.youtube.com/churcho fblow
weepingprophet - http://www.youtube.com/weeping prophet
---
PrincessDiana161 - http://www.youtube.com/princes sdiana161
---
katz20two - http://www.youtube.com/katz20t wo
---
BEENDOWNHEARTEDBABY - http://www.youtube.com/beendow nheartedbaby
---
MamboDogFaceOne - http://www.youtube.com/mambodo gfaceone
---
drxero1988 - http://www.youtube.com/drxero1 988

Thank you to everyone. :-)",422145,1938superman,LIWbH-3d2P4,,,3.5,,,1186639618000,"Thu, 09 Aug 2007 06:06:58 GMT",20070809060658,People & Blogs,,
Jack Rabbit Bauer in Bunny 24,251,Raisin is Jack Rabbit Bauer in an episode of Bunny 24.,646877,IcelandicBunny,HPcYO25OKXk,,,3.5,,,1186639618000,"Thu, 09 Aug 2007 06:06:58 GMT",20070809060658,Pets & Animals,,
Man Vs. Dragon- Part I,193,"Episode 8:  Man Vs. Dragon- Part I
Floyd fights his archenemy DRAGON while Ted studies for his notary public exam.  This episode is an homage to Bruce Lee's WAY OF THE DRAGON and stars Xin, ""The Urban Ninja"" of You Tube fame!

Check out all the episodes at www.manvsfilms.com

And stay tuned for Man Vs. Dragon Part II
coming soon!",211,ManVs,edeRmJv6QZo,,,4.5,,,1186807671000,"Sat, 11 Aug 2007 04:47:51 GMT",20070811044751,Comedy,,
Honeyroot - Where I Belong,261,"The world as I see it, follow the sun before it follows you. It's all true even if it didn't happen. Animated music video for Honeyroot 'Where I Belong'
www.jamesbates.com
www.atomweb.net",36403,setabsemaj,X8SeboqfJR0,,,3.5,,,1186807671000,"Sat, 11 Aug 2007 04:47:51 GMT",20070811044751,Music,,
Why do you watch the videos I ma...,104,"Looking for inspiration.


I am working on a theory of the universe, amongst other things: http://www.youtube.com/watch?v =8-IbPFS8iDk

Hit me up on Stickam and Myspace:

http://www.stickam.com/profile /crossmack
http://www.myspace.com/crossma ck",62325,IanCrossland,69M_1ow_yEg,,,2.5,,,1186807671000,"Sat, 11 Aug 2007 04:47:51 GMT",20070811044751,People & Blogs,,
DC King of Los Angeles - Recap,379,"http://www.bnqt.com
That's all folks. The DC King of Los Angeles competition has come to a close and the King has been crowned. Vincent Alvarez took home the honors with one strong showing after another. Smooth style, killer consistency, and flat out balls got this kid where his is and there's no doubt he's got a bright future ahead of him. Here's a look back on the competition through Banquet's lens. We hope you have as much fun watching it as we had making it. See you next time around. PEACE!!",172959,bnqt,JSjf852DnkQ,,,4.5,,,1186807671000,"Sat, 11 Aug 2007 04:47:51 GMT",20070811044751,Sports,,
Accident,235,"""Accident"" by Jacob Wolkenhauer, performed at Blake's in Berkeley, CA.

I've got a demo CD that's available for purchase on both iTunes and CDbaby.",198157,jacobwolkenhauer,VA3zXzzMusY,,,3.5,,,1186807671000,"Sat, 11 Aug 2007 04:47:51 GMT",20070811044751,Music,,
LonelyGirl15 is Dead!,362,"You Tube is like so dramatic! I swear LisaNova and the Community Channel staged their cat fight on the same weekend to try to upstage LG15- good try bitches!

PS- I love them both! Lighten up people!
Please subscribe! 4 new episodes each week!

THANK YOU MORE THAN WORDS CAN SAY!
Honors for This Video:
#1 - Most Viewed (Today)
#1 - Most Viewed (Today) - Entertainment
#5 - Most Viewed (This Week)
#1 - Most Viewed (This Week) - Entertainment
#3 - Top Rated (Today)
#1 - Top Rated (Today) - Entertainment
#15 - Top Rated (This Week)
#3 - Top Rated (This Week) - Entertainment
#88 - Top Rated (This Month)
#13 - Top Rated (This Month) - Entertainment
#3 - Most Discussed (Today)
#1 - Most Discussed (Today) - Entertainment
#14 - Most Discussed (This Week)
#1 - Most Discussed (This Week) - Entertainment
#14 - Most Discussed (This Month) - Entertainment
#2 - Top Favorites (Today)
#1 - Top Favorites (Today) - Entertainment
#45 - Top Favorites (This Week)
#4 - Top Favorites (This Week) - Entertainment
#87 - Top Favorites (This Month) - Entertainment
#2 - Recently Featured
#2 - Recently Featured - Entertainment
#1 - Most Responded (Today)
#3 - Most Responded (This Week)
#8 - Most Responded (This Month)",688028,WHATTHEBUCKSHOW,G2Tgv2VJEEs,,,3.5,,,1186807671000,"Sat, 11 Aug 2007 04:47:51 GMT",20070811044751,Entertainment,,
